Save Your Heart For Me,Gary Lewis and The Playboys,3713
This Diamond Ring,Gary Lewis and The Playboys,3713
Count Me In,Gary Lewis and The Playboys,3713
Ferry Cross The Mersey,Gerry and The Pacemakers,13560
Baby The Rain Must Fall,Glenn Yarbrough,636
A Taste of Honey,Herb Alpert and the Tijuana Brass,19450
Silhouettes,Herman's Hermits,18717
Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,18717
Can't You Hear My Heartbeat,Herman's Hermits,18717
"I'm Henry VIII, I Am",Herman's Hermits,18717
Wonderful World,Herman's Hermits,18717
A Walk In The Black Forest,Horst Jankowski,516
You Turn Me On,Ian Whitcomb,219
The Race Is On,Jack Jones,3805
What The World Needs Now Is Love,Jackie DeShannon,3434
Papa's Got A Brand New Bag,James Brown and The Famous Flames,8998
"Cara, Mia",Jay and The Americans,2542
Hold What You've Got,Joe Tex,2
Seventh Son,Johnny Rivers,9916
Shotgun,Jr. Walker and The All Stars,6791
The Jolly Green Giant,Kingsmen,7534
All Day And All Of The Night,Kinks,286659
Tired Of Waiting For You,Kinks,286659
Take Me Back,Little Anthony and The Imperials,3233
Do You Believe In Magic,Lovin' Spoonful,29549
Nowhere To Run,Martha and The Vandellas,20220
I'll Be Doggone,Marvin Gaye,548678
How Sweet It Is (To Be Loved By You),Marvin Gaye,548678
Hang On Sloopy,McCoys,2510
"Hold Me, Thrill Me, Kiss Me",Mel Carter,902
Ooo Baby Baby,Miracles,60855
The Tracks Of My Tears,Miracles,60855
Go Now,Moody Blues,92416
"Hush, Hush, Sweet Charlotte",Patti Page,5633
Don't Just Stand There,Patty Duke,192
True Love Ways,Peter and Gordon,4059
I Go To Pieces,Peter and Gordon,4059
Downtown,Petula Clark,17907
I Know A Place,Petula Clark,17907
"The ""In"" Crowd",Ramsey Lewis Trio,4405
Unchained Melody,Righteous Brothers,44392
Just Once In My Life,Righteous Brothers,44392
You've Lost That Lovin' Feelin',Righteous Brothers,44392
King Of The Road,Roger Miller,16117
The Last Time,Rolling Stones,1600340
(I Can't Get No) Satisfaction,Rolling Stones,1600340
Treat Her Right,Roy Head,157
Shake,Sam Cooke,208616
Wooly Bully,Sam The Sham and The Pharaohs,3743
Love Potion Number Nine,Searchers,10756
I'll Never Find Another You,Seekers,2872
Goldfinger,Shirley Bassey,53051
The Name Game,Shirley Ellis,2157
She's About A Mover,Sir Douglas Quintet,3094
Laugh At Me,Sonny,2933
Baby Don't Go,Sonny and Cher,11765
I Got You Babe,Sonny and Cher,11765
Cast Your Fate To The Wind,Sounds Orchestral,196
I Want Candy,Strangeloves,640
Back In My Arms Again,Supremes,117186
Stop! In The Name Of Love,Supremes,117186
My Girl,Temptations,222204
Yesterday,The Beatles,2007179
What's New Pussycat?,Tom Jones,132456
It's Not Unusual,Tom Jones,132456
The Shadow of Your Smile,Tony Bennett,131226
It Ain't Me Babe,Turtles,117695
Red Roses For A Blue Lady,Vic Dana,153
Game Of Love,Wayne Fontana and The Mindbenders,434
You Were On My Mind,We Five,604
For Your Love,Yardbirds,51846
Heart Full Of Soul,Yardbirds,51846
Tell Her No,Zombies,124116
96 Tears,? and The Mysterians,2747
Cherish,Association,9549
Good Vibrations,Beach Boys,509219
Sloop John B,Beach Boys,509219
Barbara Ann,Beach Boys,509219
We Can Work It Out,Beatles,2007179
Yellow Submarine,Beatles,2007179
Nowhere Man,Beatles,2007179
Paperback Writer,Beatles,2007179
Elusive Butterfly,Bob Lind,730
If I Were A Carpenter,Bobby Darin,39930
I Fought The Law,Bobby Fuller Four,3009
Sunny,Bobby Hebb,6176
Coming On Strong,Brenda Lee,27192
Cool Jerk,Capitols,721
B-A-B-Y,Carla Thomas,3756
Bang Bang,Cher,78514
The More I See You,Chris Montez,1927
Psychotic Reaction,Count Five,2604
The Pied Piper,Crispian St. Peters,806
Red Rubber Ball,Cyrkle,1338
Almost Persuaded,David Houston,515
Love Makes The World Go Round,Deon Jackson,197
Message To Michael,Dionne Warwick,48029
Sunshine Superman,Donovan,59717
You Don't Have To Say You Love Me,Dusty Springfield,89255
Reach Out I'll Be There,Four Tops,64040
Strangers In The Night,Frank Sinatra,1078273
She's Just My Style,Gary Lewis and The Playboys,3713
See You In September,Happenings,716
Zorba The Greek,Herb Alpert and The Tijuana Brass,19450
What Now My Love,Herb Alpert and the Tijuana Brass,19450
Dandy,Herman's Hermits,18717
Bus Stop,Hollies,70877
I'm Your Puppet,James and Bobby Purify,2082
What Becomes Of The Brokenhearted,Jimmy Ruffin,8058
Poor Side Of Town,Johnny Rivers,9916
Secret Agent Man,Johnny Rivers,9916
Working In The Coal Mine,Lee Dorsey,5576
Walk Away Renee,Left Banke,2160
Black Is Black,Los Bravos,180
Lightnin' Strikes,Lou Christie,1842
Love Is A Hurtin' Thing,Lou Rawls,16833
Summer In The City,Lovin' Spoonful,29549
Daydream,Lovin' Spoonful,29549
Did You Ever Have To Make Up Your Mind?,Lovin' Spoonful,29549
Don't Mess With Bill,Marvelettes,15808
A Groovy Kind Of Love,Mindbenders,434
Last Train To Clarksville,Monkees,86773
These Boots Are Made For Walkin',Nancy Sinatra,99548
Winchester Cathedral,New Vaudeville Band,509
Time Won't Let Me,Outsiders,100
Hungry,Paul Revere and The Raiders,5593
Kicks,Paul Revere and The Raiders,5593
Just Like Me,Paul Revere and The Raiders,5593
When A Man Loves A Woman,Percy Sledge,36103
Woman,Peter and Gordon,4059
Lady Godiva,Peter and Gordon,4059
My Love,Petula Clark,17907
Crying Time,Ray Charles,377439
Somewhere My Love,Ray Conniff and The Singers,?
(You're My) Soul And Inspiration,Righteous Brothers,44392
Barefootin',Robert Parker,459
Born Free,Roger Williams,1594
Paint It Black,Rolling Stones,1600340
19th Nervous Breakdown,Rolling Stones,1600340
Lil' Red Riding Hood,Sam The Sham and The Pharaohs,3743
Guantanamera,Sandpipers,887
Born A Woman,Sandy Posey,1423
The Ballad Of The Green Berets,Sgt. Barry Sadler,700
Oh How Happy,Shades Of Blue,116
Gloria,Shadows Of Knight,2215
The Sounds Of Silence,Simon and Garfunkel,587707
Homeward Bound,Simon and Garfunkel,587707
I Am A Rock,Simon and Garfunkel,587707
Baby Scratch My Back,Slim Harpo,5046
Dirty Water,Standells,1725
Uptight (Everything's Alright),Stevie Wonder,737153
You Can't Hurry Love,Supremes,117186
My World Is Empty Without You,Supremes,117186
You Keep Me Hangin' On,Supremes,117186
Beauty Is Only Skin Deep,Temptations,222204
Ain't Too Proud To Beg,Temptations,222204
"Monday, Monday",The Mamas & the Papas,119053
Hanky Panky,Tommy James and The Shondells,15259
Hooray For Hazel,Tommy Roe,3273
Sweet Pea,Tommy Roe,3273
Wild Thing,Troggs,21961
You Baby,Turtles,117695
Five O'clock World,Vogues,1945
634-5789,Wilson Pickett,40753
Shapes Of Things,Yardbirds,51846
Good Lovin',Young Rascals,3533
Tell It Like It Is,Aaron Neville,24933
Baby I Love You,Aretha Franklin,362860
Respect,Aretha Franklin,362860
Sweet Soul Music,Arthur Conley,3877
Never My Love,Association,9549
Windy,Association,9549
Soul Finger,Bar-Kays,14017
Penny Lane,Beatles,2007179
All You Need Is Love,Beatles,2007179
Ode To Billie Joe,Bobby Gentry,552
Please Love Me Forever,Bobby Vinton,14414
Groovin',Booker T and The MG's,30141
The Letter,Box Tops,12082
Gimme Little Sign,Brenton Wood,18073
Don't You Care,Buckinghams,2015
Kind Of A Drag,Buckinghams,2015
"Mercy, Mercy, Mercy",Buckinghams,2015
For What It's Worth,Buffalo Springfield,62971
Then You Can Tell Me Goodbye,Casinos,249
"The Rain, The Park And Other Things",Cowsills,3273
Reflections,Diana Ross and The Supremes,19563
Alfie,Dionne Warwick,48029
Light My Fire,Doors,528482
My Cup Runneth Over,Ed Ames,566
I Had Too Much To Dream Last Night,Electric Prunes,6334
Release Me (And Let Me Love Again),Engelbert Humperdinck,36120
Get On Up,Esquires,319
Come On Down To My Boat,Every Mothers' Son,121
"Up, Up And Away",Fifth Dimension,5611
Western Union,Five Americans,279
Bernadette,Four Tops,64040
Can't Take My Eyes Off You,Frankie Valli,94580
By the Time I Get to Phoenix,Glen Campbell,37857
Let's Live For Today,Grass Roots,7589
I Got Rhythm,Happenings,716
There's A Kind Of Hush,Herman's Hermits,18717
On A Carousel,Hollies,70877
Carrie Ann,Hollies,70877
Let It Out (Let It All Hang Out),Hombres,171082
(Your Love Keeps Lifting Me) Higher And Higher,Jackie Wilson,28752
Cold Sweat,James Brown and The Famous Flames,8998
Society's Child,Janis Ian,11861
"Apples, Peaches, Pumpkin Pie",Jay and The Techniques,174
White Rabbit,Jefferson Airplane,147034
Somebody To Love,Jefferson Airplane,147034
Baby I Need Your Lovin',Johnny Rivers,9916
98.6,Keith,452774
California Nights,Lesley Gore,10752
To Sir With Love,Lulu,5445
Dedicated To The One I Love,Mama's and The Papa's,?
Jimmy Mack,Martha and The Vandella,20220
Your Precious Love,Marvin Gaye and Tammi Terrell,?
Ain't No Mountain High Enough,Marvin Gaye and Tammi Terrell,?
Pleasant Valley Sunday,Monkees,86773
Daydream Believer,Monkees,86773
I'm A Believer,Monkees,86773
Little Bit O' Soul,Music Explosion,126
Somethin' Stupid,Nancy Sinatra and Frank Sinatra,?
"Girl, You'll Be A Woman Soon",Neil Diamond,175044
Thank The Lord For The Night Time,Neil Diamond,175044
Close Your Eyes,Peaches and Herb,5776
I Dig Rock And Roll Music,"Peter, Paul and Mary",38981
This Is My Song,Petula Clark,17907
Don't Sleep In The Subway,Petula Clark,17907
A Whiter Shade Of Pale,Procol Harum,29864
Here We Go Again,Ray Charles,377439
Everlasting Love,Robert Knight,212
Ruby Tuesday,Rolling Stones,1600340
Snoopy Vs. The Red Baron,Royal Guardsmen,724
Soul Man,Sam and Dave,27971
I Take It Back,Sandy Posey,1423
San Francisco,Scott Mckenzie,11999
Georgy Girl,Seekers,2872
Expressway To Your Heart,Soul Survivors,200
Gimme Some Lovin',Spencer Davis Group,16462
I Was Made To Love Her,Stevie Wonder,737153
Incense And Peppermints,Strawberry Alarm Clock,5231
The Happening,Supremes,117186
Love Is Here And Now You're Gone,Supremes,117186
You're My Everything,Temptations,222204
"Green, Green Grass Of Home",Tom Jones,132456
Mirage,Tommy James and The Shondells,15259
I Think We're Alone Now,Tommy James and The Shondells,15259
Silence Is Golden,Tremeloes,6778
Here Comes My Baby,Tremeloes,6778
Happy Together,Turtles,117695
She'd Rather Be With Me,Turtles,117695
Brown Eyed Girl,Van Morrison,359111
It Must Be Him,Vicki Carr,?
I Can See For Miles,Who,548637
Funky Broadway,Wilson Pickett,40753
How Can I Be Sure,Young Rascals,3533
Groovin',Young Rascals,3533
I've Been Lonely Too Long,Young Rascals,3533
"1, 2, 3, Red Light",1910 Fruitgum Company,1110
Simon Says,1910 Fruitgum Company,1110
Bend Me Shape Me,American Breed,217
Tighten Up,Archie Bell and The Drells,2136
I Say A Little Prayer,Aretha Franklin,362860
Think,Aretha Franklin,362860
(Sweet Sweet Baby) Since You've Been Gone,Aretha Franklin,362860
Hey Jude,Beatles,2007179
Lady Madonna,Beatles,2007179
Revolution,Beatles,2007179
I've Gotta Get A Message To You,Bee Gees,423772
Piece Of My Heart,Big Brother and The Holding Company,15441
Summertime Blues,Blue Cheer,7979
Honey,Bobby Goldsboro,4972
Cry Like A Baby,Box Tops,12082
Time Has Come Today,Chambers Brothers,2903
Slip Away,Clarence Carter,10800
Spooky,Classics IV,2508
Indian Lake,Cowsills,3273
Fire,Crazy World Of Arthur Brown,1218
White Room,Cream,188351
Sunshine Of Your Love,Cream,188351
Suzie Q.,Creedence Clearwater Revival,791805
La-La Means I Love You,Delfonics,23892
Stay In My Corner,Dells,9351
Love Child,Diana Ross and The Supremes,19563
(Theme From) Valley Of The Dolls,Dionne Warwick,48029
Do You Know The Way To San Jose,Dionne Warwick,48029
Hurdy Gurdy Man,Donovan,59717
"Hello, I Love You",Doors,528482
Sky Pilot,Eric Burdon and The Animals,6334
Stoned Soul Picnic,Fifth Dimension,5611
Bottle Of Wine,Fireballs,821
"Baby, Now That I've Found You",Foundations,11030
Reach Out Of The Darkness,Friend and Lover,130
Sealed With A Kiss,Gary Lewis and The Playboys,3713
Young Girl,Gary Puckett and The Union Gap,5436
Over You,Gary Puckett and The Union Gap,5436
Lady Willpower,Gary Puckett and The Union Gap,5436
"Woman, Woman",Gary Puckett and The Union Gap,5436
Playboy,Gene and Debbe,18
The Ballad Of Bonnie And Clyde,Georgie Fame,3272
Wichita Lineman,Glen Campbell,37857
Midnight Confessions,Grass Roots,7589
This Guy's In Love With You,Herb Alpert,19450
Grazing In The Grass,Hugh Masekela,7637
"The Good, The Bad And The Ugly",Hugo Montenegro,1386
Nobody But Me,Human Beinz,1831
Cowboys To Girls,Intruders,6360
The Unicorn,Irish Rovers,24398
I Got The Feelin',James Brown and The Famous Flames,8998
Say It Loud I'm Black And I'm Proud,James Brown and The Famous Flames,8998
Harper Valley P.T.A.,Jeannie C. Riley,2459
"Hey, Western Union Man",Jerry Butler,4577
Never Give You Up,Jerry Butler,4577
Judy In Disguise (With Glasses),John Fred and His Playboy Band,793
Hold Me Tight,Johnny Nash,11088
Light My Fire,Jose Feliciano,46215
Green Tambourine,Lemon Pipers,1884
Goin' Out Of My Head,Lettermen,3531
The Mighty Quinn,Manfred Mann,19667
You're All I Need To Get By,Marvin Gaye and Tammi Terrell,?
Ain't Nothing Like The Real Thing,Marvin Gaye and Tammi Terrell,?
Those Were The Days,Mary Hopkin,2874
Classical Gas,Mason Williams,2522
Angel Of The Morning,Merrilee Rush,284
Cab Driver,Mills Brothers,10454
Little Green Apples,O.C. Smith,402
"Yummy, Yummy, Yummy",Ohio Express,1608
Girl Watcher,O'Kaysions,61
(Sittin' On) The Dock Of The Bay,Otis Redding,352738
Love Is Blue,Paul Mauriat,9410
I Love You,People,1519268
Take Time To Know Her,Percy Sledge,36103
A Beautiful Morning,Rascals,3533
People Got To Be Free,Rascals,3533
MacArthur Park,Richard Harris,1219
Jumpin' Jack Flash,Rolling Stones,1600340
I Thank You,Sam and Dave,27971
The Look Of Love,Sergio Mendes and Brasil '66,21108
The Fool On The Hill,Sergio Mendes and Brasil '66,21108
Here Comes The Judge,Shorty Long,289
Scarborough Fair,Simon and Garfunkel,587707
Mrs. Robinson,Simon and Garfunkel,587707
Dance To The Music,Sly and The Family Stone,75652
If You Can Want,Smokey Robinson and The Miracles,60855
Pictures Of Matchstick Men,Status Quo,104575
Born To Be Wild,Steppenwolf,75018
Magic Carpet Ride,Steppenwolf,75018
Sweet Inspiration,Sweet Inspirations,872
I Wish It Would Rain,Temptations,222205
Delilah,Tom Jones,132456
I Wonder What She's Doing Tonight,Tommy Boyce and Bobby Hart,?
"Mony, Mony",Tommy James and The Shondells,15259
Love Is All Around,Troggs,21961
Elenore,Turtles,117695
(You Keep Me) Hangin' On,Vanilla Fudge,7118
"Turn Around, Look At Me",Vogues,1945
Soul Serenade,Willie Mitchell,860
Indian Giver,1910 Fruitgum Company,1110
"Baby, I Love You",Andy Kim,1000
"Sugar, Sugar",Archies,13024
Hooked On A Feeling,B.J. Thomas,8465
Come Together,Beatles,2007179
Get Back,Beatles,2007179
Something,Beatles,2007179
You've Made Me So Very Happy,"Blood, Sweat and Tears",19233
Spinning Wheel,"Blood, Sweat and Tears",19233
Lay Lady Lay,Bob Dylan,946316
Little Woman,Bobby Sherman,1283
Hang 'Em High,Booker T and The MG's,30141
Time Is Tight,Booker T and The MG's,30141
Sweet Cream Ladies,Box Tops,12082
Soul Deep,Box Tops,12082
Worst That Could Happen,Brooklyn Bridge,261
Hair,Cowsills,3273
Gimme Gimme Good Lovin',Crazy Elephant,201
Proud Mary,Creedence Clearwater Revival,791805
Bad Moon Rising,Creedence Clearwater Revival,791805
Tracy,Cuff Links,0
My Whole World Ended (The Moment You Left Me),David Ruffin,8356
"Oh, What A Night",Dells,9351
I'm Gonna Make You Love Me,Diana Ross and The Supremes and The Temptations,?
This Girl's In Love With You,Dionne Warwick,48029
Atlantis,Donovan,59717
Touch Me,Doors,528482
Oh Happy Day,Edwin Hawkins Singers,1656
Twenty-five Miles,Edwin Starr,13001
In The Ghetto,Elvis Presley,1088162
Suspicious Minds,Elvis Presley,1088162
Aquarius,Fifth Dimension,5611
Wedding Bell Blues,Fifth Dimension,5611
Smile A Little Smile For Me,Flying Machine,1920
Build Me Up Buttercup,Foundations,11030
Going In Circles,Friends Of Distinction,2204
Grazin' In The Grass,Friends Of Distinction,2204
This Girl Is A Woman Now,Gary Puckett and The Union Gap,5436
Galveston,Glen Campbell,37857
I'd Wait A Million Years,Grass Roots,7589
Laughing,Guess Who,31756
These Eyes,Guess Who,31756
A Time For Us,Henry Mancini,33598
It's Your Thing,Isley Brothers,131712
Put A Little Love In Your Heart,Jackie DeShannon,3434
This Magic Moment,Jay and The Americans,2542
Only The Strong Survive,Jerry Butler,4577
Chokin' Kind,Joe Simon,2336
Games People Play,Joe South,1495
A Boy Named Sue,Johnny Cash,1115009
What Does It Take (To Win Your Love),Jr. Walker and The All Stars,6791
"Ruby, Don't Take Your Love To Town",Kenny Rogers and The First Edition,2931
Hurt So Bad,Lettermen,3531
I'm Gonna Make You Mine,Lou Christie,1842
Your Good Thing (Is About To End),Lou Rawls,16833
It's Getting Better,Mama Cass Elliot,491
I Heard It Through The Grapevine,Marvin Gaye,548678
Too Busy Thinking About My Baby,Marvin Gaye,548678
That's The Way Love Is,Marvin Gaye,548678
Love (Can Make You Happy),Mercy,131863
When I Die,Motherlode,121
Sweet Caroline,Neil Diamond,175044
Things I'd Like To Say,New Colony Six,173
Everybody's Talkin',Nilsson,42401
Jean,Oliver,262116
Good Morning Starshine,Oliver,262116
Baby I'm For Real,Originals,4037
"Mr. Sun, Mr. Moon",Paul Revere and The Raiders,5593
Is That All There Is?,Peggy Lee,49547
Gitarzan,Ray Stevens,9129
Honky Tonk Women,Rolling Stones,1600340
I've Gotta Be Me,Sammy Davis Jr.,38282
Everyday People,Sly and The Family Stone,75652
Hot Fun In The Summertime,Sly and The Family Stone,75652
Baby It's You,Smith,2551979
"Baby, Baby Don't Cry",Smokey Robinson and The Miracles,60855
Black Pearl,"Sonny Charles and The Checkmates, Ltd.",54
More Today Than Yesterday,Spiral Starecase,486
My Cherie Amour,Stevie Wonder,737155
I Can't Get Next To You,Temptations,222205
"Run Away Child, Running Wild",Temptations,222205
Easy To Be Hard,Three Dog Night,31828
One,Three Dog Night,31828
I'll Never Fall In Love Again,Tom Jones,132456
Love Me Tonight,Tom Jones,132456
Crimson And Clover,Tommy James and The Shondells,15259
Crystal Blue Persuasion,Tommy James and The Shondells,15259
Dizzy,Tommy Roe,3273
Polk Salad Annie,Tony Joe White,15512
You Showed Me,Turtles,117695
Can I Change My Mind,Tyrone Davis,10506
Hawaii Five-O,Ventures,28912
Do Your Thing,Watts 103rd Street Rhythm Band,2756
Color Him Father,Winstons,1097
Get Together,Youngbloods,4322
In The Year 2525,Zager and Evans,969
Time Of The Season,Zombies,124116
Somebody's Been Sleeping,100 Proof Aged In Soul,?
"Tighter, Tighter",Alive and Kicking,1
Snowbird,Anne Murray,17148
Call Me,Aretha Franklin,362860
The Thrill Is Gone,B.B. King,274325
I Just Can't Help Believing,B.J. Thomas,8465
Raindrops Keep Fallin' On My Head,B.J. Thomas,8465
Come And Get It,Badfinger,16982
The Long And Winding Road,Beatles,2007179
Let It Be,Beatles,2007179
For You Blue,Beatles,2007179
Ride Captain Ride,Blues Image,1931
For The Love Of Him,Bobbi Martin,51
"Julie, Do Ya Love Me",Bobby Sherman,1283
"Easy Come, Easy Go",Bobby Sherman,1283
Make It With You,Bread,67322
Rainy Night In Georgia,Brook Benton,6801
United We Stand,Brotherhood Of Man,2298
(They Long To Be) Close To You,Carpenters,149472
We've Only Just Begun,Carpenters,149472
Give Me Just A Little More Time,Chairmen Of The Board,1842
Love Land,Charles Wright and The Watts 103rd Street Rhythm Band,2756
Express Yourself,Charles Wright and The Watts 103rd Street Rhythm Band,2756
25 Or 6 To 4,Chicago,42599
Make Me Smile,Chicago,42599
Yellow River,Christie,6249
Patches,Clarence Carter,10800
Long As I Can See The Light,Creedence Clearwater Revival,791805
Who'll Stop The Rain,Creedence Clearwater Revival,791805
Up Around The Bend,Creedence Clearwater Revival,791805
Lookin' Out My Back Door,Creedence Clearwater Revival,791805
Run Through The Jungle,Creedence Clearwater Revival,791805
Travelin' Band,Creedence Clearwater Revival,791805
Woodstock,"Crosby, Stills, Nash and Young",58886
Candida,Dawn,21027
Didn't I (Blow Your Mind This Time),Delfonics,23892
Ain't No Mountain High Enough,Diana Ross,108162
I'll Never Fall In Love Again,Dionne Warwick,48029
Hey There Lonely Girl,Eddie Holman,1113
Love Grows (Where My Rosemary Goes),Edison Lighthouse,2439
War,Edwin Starr,13001
Mama Liked The Roses,Elvis Presley,1088162
The Wonder Of You,Elvis Presley,1088162
Spill The Wine,Eric Burdon and War,304
O-o-h Child,Five Stairsteps,4769
